user_id,segment_id,segment_name,lifecycle_stage,lifecycle_day,churn_risk,activeness_score,freq_band,n_notifs_today,primary_window,secondary_window,guardrail_uninstall_rate_pct,frequency_strategy,notif_1_template_id,notif_1_time,notif_1_channel,notif_2_template_id,notif_2_time,notif_2_channel,notif_3_template_id,notif_3_time,notif_3_channel,notif_4_template_id,notif_4_time,notif_4_channel,notif_5_template_id,notif_5_time,notif_5_channel,notif_6_template_id,notif_6_time,notif_6_channel,notif_7_template_id,notif_7_time,notif_7_channel,notif_8_template_id,notif_8_time,notif_8_channel,notif_9_template_id,notif_9_time,notif_9_channel
SYN_01047,SEG_00_TRI_HIG,Moderately Active Users,trial,31,high,0.247,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01048,SEG_00_PAI_LOW,Moderately Active Users,paid,49,low,0.784,high_active,8,late_afternoon,afternoon,1.614,Maximum engagement,TMPL_0010,16:00,push,TMPL_0009,13:00,push,TMPL_0009,16:00,push,TMPL_0008,13:00,push,TMPL_0006,16:00,push,TMPL_0008,13:00,push,TMPL_0006,16:00,push,TMPL_0010,13:00,push,,,
SYN_01049,SEG_00_TRI_HIG,Moderately Active Users,trial,4,high,0.372,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01050,SEG_00_TRI_HIG,Moderately Active Users,trial,5,high,0.29,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01051,SEG_00_PAI_LOW,Moderately Active Users,paid,35,low,0.546,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0009,13:00,push,TMPL_0007,16:00,push,TMPL_0009,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_01052,SEG_00_TRI_HIG,Moderately Active Users,trial,19,high,0.308,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01053,SEG_00_TRI_HIG,Moderately Active Users,trial,12,high,0.371,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01054,SEG_00_PAI_LOW,Moderately Active Users,paid,84,low,0.501,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0009,13:00,push,TMPL_0006,16:00,push,TMPL_0010,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_01055,SEG_01_INA_CRI,Low Activity Users,inactive,27,critical,0.02,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01056,SEG_00_TRI_HIG,Moderately Active Users,trial,10,high,0.227,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01057,SEG_00_PAI_LOW,Moderately Active Users,paid,36,low,0.634,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0006,13:00,push,TMPL_0009,16:00,push,TMPL_0007,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_01058,SEG_00_PAI_LOW,Moderately Active Users,paid,9,low,0.533,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0007,13:00,push,TMPL_0006,16:00,push,TMPL_0009,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_01059,SEG_01_CHU_CRI,Low Activity Users,churned,131,critical,0.028,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0029,13:00,push,TMPL_0030,07:00,push,TMPL_0027,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01060,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.231,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01061,SEG_00_PAI_LOW,Moderately Active Users,paid,19,low,0.599,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0007,13:00,push,TMPL_0008,16:00,push,TMPL_0006,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_01062,SEG_00_PAI_LOW,Moderately Active Users,paid,35,low,0.595,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0006,13:00,push,TMPL_0010,16:00,push,TMPL_0006,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_01063,SEG_01_CHU_HIG,Low Activity Users,churned,128,high,0.043,low_active,1,night,afternoon,2.498,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0035,22:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01064,SEG_00_PAI_LOW,Moderately Active Users,paid,43,low,0.667,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0010,13:00,push,TMPL_0009,16:00,push,TMPL_0008,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_01065,SEG_01_INA_CRI,Low Activity Users,inactive,83,critical,0.0,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01066,SEG_00_TRI_MED,Moderately Active Users,trial,0,medium,0.355,low_active,3,late_afternoon,evening,0.486,"Conservative, avoid fatigue",TMPL_0023,16:00,push,TMPL_0023,19:00,push,TMPL_0025,16:00,push,,,,,,,,,,,,,,,,,,
SYN_01067,SEG_00_PAI_LOW,Moderately Active Users,paid,64,low,0.653,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0006,13:00,push,TMPL_0007,16:00,push,TMPL_0006,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_01068,SEG_01_CHU_CRI,Low Activity Users,churned,76,critical,0.011,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0029,13:00,push,TMPL_0028,07:00,push,TMPL_0030,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01069,SEG_00_PAI_LOW,Moderately Active Users,paid,32,low,0.447,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0010,13:00,push,TMPL_0010,16:00,push,TMPL_0010,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_01070,SEG_01_INA_CRI,Low Activity Users,inactive,40,critical,0.0,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01071,SEG_01_CHU_CRI,Low Activity Users,churned,115,critical,0.019,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0030,13:00,push,TMPL_0026,07:00,push,TMPL_0030,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01072,SEG_00_PAI_MED,Moderately Active Users,paid,19,medium,0.479,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01073,SEG_01_CHU_CRI,Low Activity Users,churned,125,critical,0.014,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0028,13:00,push,TMPL_0027,07:00,push,TMPL_0028,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01074,SEG_01_INA_CRI,Low Activity Users,inactive,68,critical,0.042,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01075,SEG_01_TRI_HIG,Low Activity Users,trial,36,high,0.214,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01076,SEG_00_PAI_MED,Moderately Active Users,paid,48,medium,0.49,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01077,SEG_00_PAI_MED,Moderately Active Users,paid,20,medium,0.485,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01078,SEG_01_INA_CRI,Low Activity Users,inactive,86,critical,0.042,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01079,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.344,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01080,SEG_00_PAI_LOW,Moderately Active Users,paid,104,low,0.511,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0007,13:00,push,TMPL_0006,16:00,push,TMPL_0007,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_01081,SEG_00_TRI_HIG,Moderately Active Users,trial,14,high,0.225,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01082,SEG_00_PAI_LOW,Moderately Active Users,paid,24,low,0.652,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0006,13:00,push,TMPL_0007,16:00,push,TMPL_0007,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_01083,SEG_01_TRI_HIG,Low Activity Users,trial,0,high,0.16,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01084,SEG_01_CHU_CRI,Low Activity Users,churned,119,critical,0.036,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0030,13:00,push,TMPL_0026,07:00,push,TMPL_0028,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01085,SEG_00_PAI_LOW,Moderately Active Users,paid,46,low,0.724,high_active,8,late_afternoon,afternoon,1.614,Maximum engagement,TMPL_0007,16:00,push,TMPL_0008,13:00,push,TMPL_0006,16:00,push,TMPL_0007,13:00,push,TMPL_0008,16:00,push,TMPL_0007,13:00,push,TMPL_0007,16:00,push,TMPL_0006,13:00,push,,,
SYN_01086,SEG_00_TRI_MED,Moderately Active Users,trial,18,medium,0.419,moderate_active,5,late_afternoon,evening,0.486,Balanced approach,TMPL_0025,16:00,push,TMPL_0023,19:00,push,TMPL_0021,16:00,push,TMPL_0024,19:00,push,TMPL_0025,16:00,push,,,,,,,,,,,,
SYN_01087,SEG_00_PAI_MED,Moderately Active Users,paid,107,medium,0.44,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01088,SEG_00_TRI_HIG,Moderately Active Users,trial,2,high,0.247,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01089,SEG_01_INA_CRI,Low Activity Users,inactive,7,critical,0.048,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01090,SEG_01_INA_CRI,Low Activity Users,inactive,57,critical,0.049,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01091,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.322,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01092,SEG_00_TRI_HIG,Moderately Active Users,trial,12,high,0.21,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01093,SEG_00_PAI_MED,Moderately Active Users,paid,19,medium,0.466,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01094,SEG_00_TRI_HIG,Moderately Active Users,trial,28,high,0.184,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01095,SEG_00_PAI_LOW,Moderately Active Users,paid,79,low,0.649,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0010,16:00,push,TMPL_0006,13:00,push,TMPL_0010,16:00,push,TMPL_0010,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_01096,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.259,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01097,SEG_00_PAI_LOW,Moderately Active Users,paid,117,low,0.619,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0007,13:00,push,TMPL_0006,16:00,push,TMPL_0006,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_01098,SEG_01_CHU_CRI,Low Activity Users,churned,107,critical,0.057,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0026,13:00,push,TMPL_0026,07:00,push,TMPL_0029,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01099,SEG_00_PAI_LOW,Moderately Active Users,paid,128,low,0.546,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0010,13:00,push,TMPL_0006,16:00,push,TMPL_0007,13:00,push,TMPL_0006,16:00,push,,,,,,,,,,,,
SYN_01100,SEG_00_PAI_LOW,Moderately Active Users,paid,127,low,0.491,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0009,13:00,push,TMPL_0008,16:00,push,TMPL_0010,13:00,push,TMPL_0007,16:00,push,,,,,,,,,,,,
SYN_01101,SEG_01_CHU_CRI,Low Activity Users,churned,104,critical,0.035,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0026,13:00,push,TMPL_0028,07:00,push,TMPL_0027,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01102,SEG_01_INA_CRI,Low Activity Users,inactive,91,critical,0.02,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01103,SEG_00_PAI_LOW,Moderately Active Users,paid,116,low,0.622,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0009,13:00,push,TMPL_0009,16:00,push,TMPL_0007,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_01104,SEG_01_INA_CRI,Low Activity Users,inactive,58,critical,0.008,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01105,SEG_00_PAI_LOW,Moderately Active Users,paid,152,low,0.507,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0009,13:00,push,TMPL_0006,16:00,push,TMPL_0008,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_01106,SEG_00_PAI_MED,Moderately Active Users,paid,0,medium,0.482,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01107,SEG_00_PAI_MED,Moderately Active Users,paid,112,medium,0.311,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_01108,SEG_00_TRI_HIG,Moderately Active Users,trial,3,high,0.289,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01109,SEG_00_PAI_LOW,Moderately Active Users,paid,45,low,0.697,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0006,16:00,push,TMPL_0010,13:00,push,TMPL_0010,16:00,push,TMPL_0008,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_01110,SEG_00_TRI_HIG,Moderately Active Users,trial,35,high,0.267,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01111,SEG_00_PAI_LOW,Moderately Active Users,paid,113,low,0.479,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0009,16:00,push,TMPL_0007,13:00,push,TMPL_0010,16:00,push,TMPL_0006,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_01112,SEG_00_PAI_LOW,Moderately Active Users,paid,15,low,0.623,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0006,13:00,push,TMPL_0007,16:00,push,TMPL_0008,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_01113,SEG_00_PAI_MED,Moderately Active Users,paid,88,medium,0.323,low_active,3,late_afternoon,afternoon,0.674,"Conservative, avoid fatigue",TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,,,,,,,
SYN_01114,SEG_00_TRI_MED,Moderately Active Users,trial,0,medium,0.35,low_active,3,late_afternoon,evening,0.486,"Conservative, avoid fatigue",TMPL_0024,16:00,push,TMPL_0025,19:00,push,TMPL_0022,16:00,push,,,,,,,,,,,,,,,,,,
SYN_01115,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.138,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01116,SEG_00_PAI_LOW,Moderately Active Users,paid,32,low,0.622,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0009,13:00,push,TMPL_0009,16:00,push,TMPL_0010,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_01117,SEG_01_INA_CRI,Low Activity Users,inactive,98,critical,0.006,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01118,SEG_01_INA_CRI,Low Activity Users,inactive,32,critical,0.007,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01119,SEG_00_PAI_MED,Moderately Active Users,paid,0,medium,0.463,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01120,SEG_00_TRI_HIG,Moderately Active Users,trial,3,high,0.232,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01121,SEG_00_PAI_LOW,Moderately Active Users,paid,123,low,0.536,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0007,16:00,push,TMPL_0006,13:00,push,TMPL_0009,16:00,push,TMPL_0008,13:00,push,TMPL_0010,16:00,push,,,,,,,,,,,,
SYN_01122,SEG_01_INA_CRI,Low Activity Users,inactive,53,critical,0.052,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01123,SEG_01_CHU_CRI,Low Activity Users,churned,100,critical,0.02,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0029,13:00,push,TMPL_0029,07:00,push,TMPL_0030,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01124,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.311,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01125,SEG_01_CHU_CRI,Low Activity Users,churned,106,critical,0.065,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0028,13:00,push,TMPL_0029,07:00,push,TMPL_0029,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01126,SEG_00_TRI_HIG,Moderately Active Users,trial,0,high,0.224,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01127,SEG_00_PAI_MED,Moderately Active Users,paid,103,medium,0.449,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01128,SEG_00_TRI_MED,Moderately Active Users,trial,14,medium,0.358,low_active,3,late_afternoon,evening,0.486,"Conservative, avoid fatigue",TMPL_0022,16:00,push,TMPL_0025,19:00,push,TMPL_0022,16:00,push,,,,,,,,,,,,,,,,,,
SYN_01129,SEG_01_INA_CRI,Low Activity Users,inactive,96,critical,0.039,low_active,3,night,mid_morning,1.842,"Conservative, avoid fatigue",TMPL_0037,22:00,push,TMPL_0037,10:00,push,TMPL_0037,22:00,push,,,,,,,,,,,,,,,,,,
SYN_01130,SEG_00_TRI_HIG,Moderately Active Users,trial,7,high,0.374,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01131,SEG_01_CHU_CRI,Low Activity Users,churned,57,critical,0.02,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0029,13:00,push,TMPL_0026,07:00,push,TMPL_0030,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01132,SEG_00_PAI_LOW,Moderately Active Users,paid,117,low,0.536,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0010,13:00,push,TMPL_0007,16:00,push,TMPL_0007,13:00,push,TMPL_0009,16:00,push,,,,,,,,,,,,
SYN_01133,SEG_01_CHU_CRI,Low Activity Users,churned,125,critical,0.05,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0026,13:00,push,TMPL_0026,07:00,push,TMPL_0030,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01134,SEG_00_PAI_MED,Moderately Active Users,paid,72,medium,0.468,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01135,SEG_01_TRI_HIG,Low Activity Users,trial,0,high,0.204,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01136,SEG_01_CHU_CRI,Low Activity Users,churned,118,critical,0.015,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0027,13:00,push,TMPL_0026,07:00,push,TMPL_0030,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01137,SEG_00_PAI_MED,Moderately Active Users,paid,27,medium,0.49,moderate_active,5,late_afternoon,afternoon,0.674,Balanced approach,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,TMPL_0012,13:00,push,TMPL_0012,16:00,push,,,,,,,,,,,,
SYN_01138,SEG_00_PAI_LOW,Moderately Active Users,paid,6,low,0.529,moderate_active,5,late_afternoon,afternoon,1.614,Balanced approach,TMPL_0008,16:00,push,TMPL_0006,13:00,push,TMPL_0009,16:00,push,TMPL_0009,13:00,push,TMPL_0008,16:00,push,,,,,,,,,,,,
SYN_01139,SEG_00_TRI_HIG,Moderately Active Users,trial,21,high,0.211,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01140,SEG_00_TRI_HIG,Moderately Active Users,trial,3,high,0.222,low_active,1,late_afternoon,afternoon,2.096,"Conservative, avoid fatigue [GUARDRAIL APPLIED]",TMPL_0017,16:00,push,,,,,,,,,,,,,,,,,,,,,,,,
SYN_01141,SEG_01_TRI_HIG,Low Activity Users,trial,209,high,0.091,low_active,3,afternoon,late_afternoon,1.886,"Conservative, avoid fatigue",TMPL_0047,13:00,push,TMPL_0047,16:00,push,TMPL_0047,13:00,push,,,,,,,,,,,,,,,,,,
SYN_01142,SEG_01_CHU_CRI,Low Activity Users,churned,81,critical,0.042,low_active,3,afternoon,early_morning,1.83,"Conservative, avoid fatigue",TMPL_0026,13:00,push,TMPL_0030,07:00,push,TMPL_0030,13:00,push,,,,,,,,,,,,,,,,,,
